TIME,LATITUDE,LONGITUDE,PRES,DEPTH,TEMP,PSAL,DOX1,DOX2,CPHL,CDOM,CNDC,VBSC,HEAD,geom
2023-12-07T01:39:54Z,-41.2708,148.4007,36.41,36.1237,14.7158,35.3593,220.1039,214.4612,1.4615,0.3628,4.3034,0.0004,121.2001,POINT (148.40067989464634 -41.27077940930046)
2023-12-07T01:39:56Z,-41.2708,148.4007,36.05,35.7666,14.7268,35.3573,221.2663,215.5946,1.46,0.4226,4.3044,0.0004,117.4002,POINT (148.40068705122852 -41.270778297966714)
2023-12-07T01:39:58Z,-41.2708,148.4007,35.74,35.459,14.743,35.3625,222.402,216.701,1.4779,0.4535,4.3066,0.0004,117.4002,POINT (148.400693783969 -41.27077725245064)
2023-12-07T01:40:00Z,-41.2708,148.4007,35.58,35.3003,14.7611,35.3641,223.527,217.7978,1.4995,0.4535,4.3086,0.0004,112.5003,POINT (148.40070096518352 -41.27077613729178)
2023-12-07T01:40:03Z,-41.2708,148.4007,35.21,34.9332,14.7844,35.3639,224.947,219.1825,1.5299,0.4535,4.3109,0.0004,112.5003,POINT (148.40070853936862 -41.27077496110917)
2023-12-07T01:40:05Z,-41.2708,148.4007,34.91,34.6356,14.8031,35.3649,226.615,220.8085,1.5837,0.4322,4.3129,0.0004,107.1998,POINT (148.40071567967266 -41.27077385230323)
2023-12-07T01:40:07Z,-41.2708,148.4007,34.72,34.4471,14.8484,35.376,228.0048,222.163,1.6208,0.377,4.3184,0.0004,107.1998,POINT (148.40072288376265 -41.27077273359207)
2023-12-07T01:40:08Z,-41.2708,148.4007,34.32,34.0503,14.8965,35.3733,229.0513,223.1854,1.6988,0.4515,4.3228,0.0004,107.1998,POINT (148.40072946229085 -41.27077171202337)
2023-12-07T01:40:10Z,-41.2708,148.4007,34.03,33.7626,14.9245,35.3728,230.315,224.4182,1.6372,0.3744,4.3255,0.0004,104.1998,POINT (148.40073666623744 -41.270770593334476)
2023-12-07T01:40:12Z,-41.2708,148.4007,33.83,33.5642,14.9975,35.3685,231.3234,225.405,1.7187,0.3628,4.332,0.0004,104.1998,POINT (148.4007439462683 -41.27076946283059)
2023-12-07T01:40:14Z,-41.2708,148.4008,33.43,33.1674,15.0926,35.3931,231.9614,226.0272,1.7992,0.3628,4.3437,0.0004,106.0998,POINT (148.40075114458568 -41.27076834501586)
2023-12-07T01:40:16Z,-41.2708,148.4008,33.19,32.9293,15.2197,35.3962,232.142,226.2089,1.8578,0.3628,4.3562,0.0004,106.0998,POINT (148.40075830253033 -41.270767233470536)
2023-12-07T01:40:18Z,-41.2708,148.4008,32.97,32.711,15.3157,35.4108,232.5702,226.6284,1.8982,0.3995,4.3671,0.0004,106.0998,POINT (148.4007650875115 -41.27076617984209)
2023-12-07T01:40:20Z,-41.2708,148.4008,32.6,32.344,15.4411,35.4024,232.5821,226.6476,1.9286,0.4535,4.3783,0.0004,105.6998,POINT (148.40077222168432 -41.27076507198826)
2023-12-07T01:40:22Z,-41.2708,148.4008,32.42,32.1654,15.5141,35.4031,233.1337,227.1887,1.9491,0.4374,4.3857,0.0004,105.6998,POINT (148.4007793456743 -41.2707639657157)
2023-12-07T01:40:24Z,-41.2708,148.4008,32.16,31.9074,15.5425,35.4105,233.9548,227.989,1.951,0.3705,4.3896,0.0003,106.3003,POINT (148.4007864989578 -41.270762854894194)
2023-12-07T01:40:26Z,-41.2708,148.4008,31.78,31.5305,15.5771,35.4249,234.6555,228.6711,1.9702,0.45,4.3948,0.0004,106.3003,POINT (148.4007936164939 -41.27076174962385)
2023-12-07T01:40:28Z,-41.2708,148.4008,31.6,31.3519,15.7169,35.4135,234.2555,228.2903,2.1033,0.3788,4.407,0.0004,106.9002,POINT (148.4008007591285 -41.270760640456004)
2023-12-07T01:40:30Z,-41.2708,148.4008,31.33,31.084,15.8657,35.4158,233.7715,227.8257,2.0617,0.3628,4.4217,0.0004,106.9002,POINT (148.40080788910626 -41.27075953325361)
2023-12-07T01:40:32Z,-41.2708,148.4008,30.98,30.7368,15.9532,35.4218,233.9058,227.9601,2.0646,0.3628,4.4311,0.0004,106.9002,POINT (148.40081502973297 -41.27075842439756)
2023-12-07T01:40:34Z,-41.2708,148.4008,30.83,30.588,15.9987,35.4257,234.6185,228.6562,2.0998,0.3628,4.4363,0.0004,110.9,POINT (148.40082215917292 -41.27075731727869)
2023-12-07T01:40:36Z,-41.2708,148.4008,30.52,30.2805,16.0185,35.4303,235.6003,229.6134,2.0627,0.3628,4.4392,0.0004,110.9,POINT (148.4008292431846 -41.27075621721429)
2023-12-07T01:40:38Z,-41.2708,148.4008,30.19,29.9531,16.0411,35.4393,236.2274,230.2242,1.9939,0.3628,4.4427,0.0003,114.2999,POINT (148.4008363707601 -41.27075511038495)
2023-12-07T01:40:40Z,-41.2708,148.4008,30.04,29.8043,16.1647,35.4172,235.8278,229.8448,1.9789,0.3628,4.4522,0.0003,114.2999,POINT (148.40084350758616 -41.27075400211909)
2023-12-07T01:40:42Z,-41.2708,148.4009,29.71,29.4769,16.2331,35.4354,236.0155,230.0282,1.758,0.3628,4.4611,0.0003,117.4002,POINT (148.40085068492837 -41.27075288756156)
2023-12-07T01:40:44Z,-41.2708,148.4009,29.41,29.1792,16.2477,35.4432,236.6,230.5973,1.7452,0.3628,4.4638,0.0004,117.4002,POINT (148.40085777901533 -41.27075178593259)
2023-12-07T01:40:46Z,-41.2708,148.4009,29.27,29.0403,16.2491,35.4462,237.5639,231.5364,1.8751,0.3628,4.4647,0.0005,117.4002,POINT (148.4008648910656 -41.27075068151413)
2023-12-07T01:40:48Z,-41.2707,148.4009,28.93,28.703,16.2773,35.4467,238.3642,232.3178,2.2899,0.4304,4.4677,0.0005,119.9,POINT (148.40087205005005 -41.270749569807336)
2023-12-07T01:40:50Z,-41.2707,148.4009,28.62,28.3955,16.292,35.4519,238.6498,232.596,1.9673,0.3962,4.47,0.0004,119.9,POINT (148.4008791759045 -41.27074846324525)
2023-12-07T01:40:52Z,-41.2707,148.4009,28.46,28.2368,16.2922,35.4441,239.075,233.0117,1.7162,0.3628,4.4694,0.0003,119.7997,POINT (148.40088633245082 -41.270747351917066)
2023-12-07T01:40:54Z,-41.2707,148.4009,28.13,27.9094,16.2715,35.4451,240.0313,233.9425,1.7183,0.3628,4.4677,0.0003,119.7997,POINT (148.4008934137734 -41.27074625227026)
2023-12-07T01:40:56Z,-41.2707,148.4009,27.87,27.6514,16.2559,35.4442,240.8546,234.7443,1.73,0.3628,4.4663,0.0003,122.7998,POINT (148.4009005494521 -41.270745144182584)
2023-12-07T01:40:58Z,-41.2707,148.4009,27.69,27.4729,16.2632,35.4452,241.396,235.2721,1.7993,0.3785,4.4672,0.0003,122.7998,POINT (148.4009076802904 -41.27074403684656)
2023-12-07T01:41:00Z,-41.2707,148.4009,27.33,27.1157,16.3204,35.4646,241.3693,235.2458,1.7619,0.4479,4.4749,0.0003,122.7998,POINT (148.40091480169883 -41.27074293097488)
2023-12-07T01:41:02Z,-41.2707,148.4009,27.02,26.8081,16.4038,35.4676,241.1516,235.0376,1.4801,0.3665,4.4832,0.0003,126.8001,POINT (148.40092192056156 -41.27074182549853)
2023-12-07T01:41:04Z,-41.2707,148.4009,26.79,26.58,16.4223,35.4655,241.2938,235.1775,1.5218,0.3628,4.4849,0.0004,126.8001,POINT (148.40092906416425 -41.27074071618034)
2023-12-07T01:41:06Z,-41.2707,148.4009,26.35,26.1434,16.4223,35.4602,241.7933,235.6653,1.4794,0.3628,4.4845,0.0003,126.2003,POINT (148.40093619457227 -41.270739608911136)
2023-12-07T01:41:08Z,-41.2707,148.4009,25.99,25.7863,16.4525,35.4617,242.1798,236.0434,1.4377,0.3628,4.4877,0.0003,126.2003,POINT (148.40094335287546 -41.270738497310134)
2023-12-07T01:41:10Z,-41.2707,148.401,25.73,25.5283,16.4852,35.4708,242.5446,236.3991,1.3906,0.3628,4.4919,0.0003,128.7001,POINT (148.40095046718463 -41.270737392540894)
2023-12-07T01:41:12Z,-41.2707,148.401,25.32,25.1216,16.6362,35.479,241.7583,235.6394,1.2573,0.3995,4.5073,0.0003,128.7001,POINT (148.40095757475302 -41.27073628881842)
2023-12-07T01:41:14Z,-41.2707,148.401,24.98,24.7843,16.7366,35.4966,241.2833,235.1788,1.1401,0.4265,4.519,0.0003,128.7001,POINT (148.4009647651106 -41.270735172239746)
2023-12-07T01:41:16Z,-41.2707,148.401,24.79,24.5958,16.6509,35.507,242.5134,236.3713,1.2181,0.3471,4.5125,0.0003,129.4999,POINT (148.40097186045244 -41.27073407041591)
2023-12-07T01:41:18Z,-41.2707,148.401,24.42,24.2287,16.6172,35.5068,243.2393,237.077,1.2314,0.2802,4.5094,0.0003,129.4999,POINT (148.40097911983085 -41.270732943119114)
2023-12-07T01:41:20Z,-41.2707,148.401,24.04,23.8517,16.7377,35.4755,242.3607,236.2326,1.0626,0.3609,4.5174,0.0002,127.0001,POINT (148.4009863862368 -41.27073181473101)
2023-12-07T01:41:22Z,-41.2707,148.401,23.77,23.5838,16.7725,35.489,242.2759,236.1496,1.0392,0.3628,4.5224,0.0002,127.0001,POINT (148.40099358674132 -41.270730696576635)
2023-12-07T01:41:24Z,-41.2707,148.401,23.38,23.1969,16.8156,35.4941,242.2011,236.0781,1.0135,0.3628,4.5273,0.0002,126.2999,POINT (148.40100079671157 -41.27072957695235)
2023-12-07T01:41:26Z,-41.2707,148.401,22.97,22.7901,16.8505,35.4935,242.4686,236.3408,1.0442,0.3628,4.5308,0.0002,126.2999,POINT (148.4010075325714 -41.27072853095187)
2023-12-07T01:41:28Z,-41.2707,148.401,22.77,22.5917,16.8868,35.495,242.5881,236.459,0.9681,0.3628,4.5346,0.0002,126.2999,POINT (148.40101460801375 -41.270727432218195)
2023-12-07T01:41:30Z,-41.2707,148.401,22.45,22.2742,16.9152,35.5005,242.783,236.6496,0.876,0.3628,4.5381,0.0002,126.2003,POINT (148.40102175477168 -41.27072632241004)
2023-12-07T01:41:32Z,-41.2707,148.401,22.02,21.8476,16.9549,35.4891,242.899,236.7668,0.8631,0.3628,4.5408,0.0002,126.2003,POINT (148.40102888672146 -41.27072521490142)
2023-12-07T01:41:34Z,-41.2707,148.401,21.76,21.5897,17.059,35.5087,242.3382,236.2225,0.8194,0.3628,4.5531,0.0002,126.8998,POINT (148.40103600536906 -41.27072410945847)
2023-12-07T01:41:36Z,-41.2707,148.401,21.47,21.302,17.1873,35.5265,241.4043,235.3161,0.7502,0.3628,4.5676,0.0002,126.8998,POINT (148.40104315582005 -41.270722999076824)
2023-12-07T01:41:38Z,-41.2707,148.4011,21.04,20.8753,17.2508,35.5275,240.9955,234.921,0.6471,0.3628,4.5741,0.0002,125.9997,POINT (148.40105025818949 -41.27072189616169)
2023-12-07T01:41:40Z,-41.2707,148.4011,20.74,20.5777,17.2701,35.5306,240.9528,234.8799,0.624,0.3628,4.5767,0.0002,125.9997,POINT (148.4010574138394 -41.2707207849727)
2023-12-07T01:41:42Z,-41.2707,148.4011,20.47,20.3098,17.3147,35.5255,240.849,234.782,0.5937,0.3628,4.5806,0.0002,125.9997,POINT (148.40106453445904 -41.27071967922352)
2023-12-07T01:41:44Z,-41.2707,148.4011,20.04,19.8832,17.3372,35.529,240.7336,234.6702,0.5612,0.3062,4.5835,0.0002,125.7001,POINT (148.40107165593918 -41.270718573340716)
2023-12-07T01:41:46Z,-41.2707,148.4011,19.68,19.526,17.3472,35.5348,240.7896,234.7243,0.5364,0.2721,4.5854,0.0002,125.7001,POINT (148.40107876691383 -41.270717469089284)
2023-12-07T01:41:48Z,-41.2707,148.4011,19.46,19.3078,17.3797,35.5515,240.5769,234.5159,0.5019,0.3089,4.5907,0.0002,123.4002,POINT (148.40108594486554 -41.2707163544371)
2023-12-07T01:41:50Z,-41.2707,148.4011,19.09,18.9407,17.466,35.5455,239.9532,233.9138,0.449,0.3628,4.5984,0.0002,123.4002,POINT (148.4010930480238 -41.270715251399466)
2023-12-07T01:41:52Z,-41.2707,148.4011,18.74,18.5934,17.466,35.5305,240.022,233.9834,0.4044,0.3628,4.597,0.0002,122.7998,POINT (148.40110019700472 -41.2707141412461)
2023-12-07T01:41:54Z,-41.2707,148.4011,18.51,18.3653,17.5808,35.5112,239.2095,233.201,0.4234,0.3565,4.6059,0.0002,122.7998,POINT (148.40110732328944 -41.2707130346172)
2023-12-07T01:41:56Z,-41.2707,148.4011,18.14,17.9982,17.6805,35.5456,238.4849,232.4942,0.4234,0.2758,4.6196,0.0002,122.7998,POINT (148.40111445111592 -41.27071192774888)
2023-12-07T01:41:58Z,-41.2707,148.4011,17.75,17.6112,17.7286,35.5425,238.1263,232.1478,0.2996,0.349,4.6242,0.0002,122.1002,POINT (148.4011215803407 -41.27071082066341)
2023-12-07T01:42:00Z,-41.2707,148.4011,17.53,17.393,17.7653,35.5466,237.9561,231.9833,0.2612,0.3628,4.6285,0.0002,122.1002,POINT (148.4011287207523 -41.27070971184077)
2023-12-07T01:42:02Z,-41.2707,148.4011,17.21,17.0755,17.8149,35.5423,237.5856,231.6255,0.2377,0.3628,4.6331,0.0002,120.8998,POINT (148.401135847288 -41.27070860517289)
2023-12-07T01:42:04Z,-41.2707,148.4011,16.8,16.6687,17.8172,35.549,237.7168,231.7525,0.2227,0.3628,4.6344,0.0001,120.8998,POINT (148.40114293373782 -41.270707504729884)
2023-12-07T01:42:06Z,-41.2707,148.4012,16.56,16.4306,17.8314,35.5455,237.6004,231.6404,0.2072,0.3628,4.6356,0.0001,120.8001,POINT (148.40115006285507 -41.270706397661115)
2023-12-07T01:42:08Z,-41.2707,148.4012,16.26,16.1329,17.8458,35.5479,237.4735,231.517,0.1919,0.3366,4.6375,0.0001,120.8001,POINT (148.401157211585 -41.27070528754673)
2023-12-07T01:42:10Z,-41.2707,148.4012,15.82,15.6964,17.8504,35.5486,237.4328,231.4775,0.192,0.2721,4.6383,0.0002,120.8001,POINT (148.40116446164112 -41.27070416169758)
2023-12-07T01:42:12Z,-41.2707,148.4012,15.48,15.3591,17.8581,35.5496,237.3664,231.413,0.1693,0.281,4.6393,0.0001,118.2997,POINT (148.40117168760264 -41.270703039590025)
2023-12-07T01:42:14Z,-41.2707,148.4012,15.25,15.1309,17.8801,35.5482,237.2353,231.2867,0.1822,0.3609,4.6414,0.0002,118.2997,POINT (148.40117882690274 -41.270701930939985)
2023-12-07T01:42:16Z,-41.2707,148.4012,14.84,14.7241,17.9047,35.5476,237.1764,231.2306,0.2215,0.2821,4.6438,0.0002,116.7997,POINT (148.401186046016 -41.2707008098959)
2023-12-07T01:42:18Z,-41.2707,148.4012,14.47,14.357,17.9206,35.551,237.1002,231.1566,0.1774,0.407,4.6459,0.0001,116.7997,POINT (148.40119318438383 -41.270699701390626)
2023-12-07T01:42:20Z,-41.2707,148.4012,14.23,14.1189,17.9369,35.5491,237.1611,231.2173,0.1428,0.3429,4.6473,0.0001,115.6,POINT (148.40119996821764 -41.27069864794035)
2023-12-07T01:42:22Z,-41.2707,148.4012,13.88,13.7716,17.9573,35.5491,237.1495,231.2071,0.124,0.3183,4.6494,0.0001,115.6,POINT (148.4012071669294 -41.27069753006437)
2023-12-07T01:42:24Z,-41.2707,148.4012,13.43,13.3251,17.9735,35.5528,237.0666,231.1266,0.1283,0.3628,4.6515,0.0001,115.6,POINT (148.4012142736373 -41.27069642647552)
2023-12-07T01:42:26Z,-41.2707,148.4012,13.15,13.0473,17.9929,35.5511,237.1086,231.1689,0.1417,0.3628,4.6533,0.0001,113.3001,POINT (148.40122141469425 -41.27069531755265)
2023-12-07T01:42:28Z,-41.2707,148.4012,12.85,12.7497,18.0047,35.5511,237.2266,231.2846,0.1255,0.3628,4.6545,0.0001,113.3001,POINT (148.40122853093956 -41.27069421248275)
2023-12-07T01:42:30Z,-41.2707,148.4012,12.41,12.3131,18.0137,35.5515,237.3772,231.4318,0.1102,0.3557,4.6555,0.0001,111.2002,POINT (148.40123565959072 -41.27069310548637)
2023-12-07T01:42:32Z,-41.2707,148.4012,12.05,11.956,18.0213,35.5528,237.5334,231.5843,0.2858,0.275,4.6565,0.0003,111.2002,POINT (148.4012428019743 -41.2706919963575)
2023-12-07T01:42:34Z,-41.2707,148.4012,11.79,11.698,18.0268,35.5524,237.7653,231.8108,0.1348,0.3502,4.6571,0.0001,108.6998,POINT (148.40124990871806 -41.27069089276308)
2023-12-07T01:42:36Z,-41.2707,148.4013,11.36,11.2714,18.0297,35.5524,238.0591,232.0974,0.104,0.3628,4.6574,0.0001,108.6998,POINT (148.4012570665193 -41.27068978124002)
2023-12-07T01:42:38Z,-41.2707,148.4013,10.93,10.8447,18.0318,35.551,238.2354,232.2696,0.0883,0.3051,4.6575,0.0001,108.6998,POINT (148.40126417613143 -41.270688677200184)
2023-12-07T01:42:40Z,-41.2707,148.4013,10.64,10.557,18.0363,35.5505,238.7169,232.7394,0.0918,0.3197,4.658,0.0001,106.3003,POINT (148.40127129330898 -41.27068757198551)
2023-12-07T01:42:42Z,-41.2707,148.4013,10.3,10.2197,18.044,35.5521,238.887,232.9055,0.0933,0.3628,4.6589,0.0001,106.3003,POINT (148.4012784285216 -41.270686463970215)
2023-12-07T01:42:44Z,-41.2707,148.4013,9.82,9.7434,18.0591,35.5516,238.9763,232.9934,0.0782,0.337,4.6603,0.0001,108.2999,POINT (148.40128557251865 -41.27068535459078)
2023-12-07T01:42:46Z,-41.2707,148.4013,9.48,9.4061,18.088,35.5513,238.9427,232.9623,0.0703,0.2721,4.6631,0.0001,108.2999,POINT (148.4012927043609 -41.27068424709886)
2023-12-07T01:42:48Z,-41.2707,148.4013,9.19,9.1183,18.1213,35.553,238.8125,232.837,0.0597,0.2721,4.6666,0.0001,112.0001,POINT (148.40129982128747 -41.27068314192317)
2023-12-07T01:42:50Z,-41.2707,148.4013,8.71,8.6421,18.1583,35.548,238.5554,232.5893,0.0725,0.2721,4.6696,0.0001,112.0001,POINT (148.4013069352022 -41.27068203721518)
2023-12-07T01:42:52Z,-41.2707,148.4013,8.41,8.3444,18.1735,35.5594,238.576,232.6082,0.073,0.3504,4.6725,0.0001,112.0001,POINT (148.40131407475326 -41.27068092852617)
2023-12-07T01:42:54Z,-41.2707,148.4013,7.94,7.8781,18.2794,35.5403,,,0.0675,0.2947,4.6805,0.0002,117.8998,POINT (148.4013212053764 -41.27067982122355)
2023-12-07T01:42:56Z,-41.2707,148.4013,7.66,7.6003,18.2979,35.5618,,,0.0611,0.2721,4.685,0.0001,117.8998,POINT (148.40132834073245 -41.27067871318598)
2023-12-07T01:42:58Z,-41.2707,148.4013,7.26,7.2034,18.333,35.5432,,,0.0661,0.3672,4.6863,0.0001,126.8001,POINT (148.40133547300493 -41.27067760562724)
2023-12-07T01:43:00Z,-41.2707,148.4013,6.8,6.747,18.3663,35.5498,237.119,231.2003,0.0699,0.3765,4.6905,0.0001,126.8001,POINT (148.40134261044054 -41.270676497266734)
2023-12-07T01:43:02Z,-41.2707,148.4013,6.5,6.4494,18.4311,35.5634,236.5566,230.6532,0.0613,0.2721,4.6985,0.0001,127.0998,POINT (148.40134972112833 -41.270675393059854)
2023-12-07T01:43:04Z,-41.2707,148.4014,6.12,6.0723,18.5322,35.5599,235.7419,229.8652,0.0537,0.2883,4.7079,0.0001,127.0998,POINT (148.401356878822 -41.270674281553504)
2023-12-07T01:43:06Z,-41.2707,148.4014,5.66,5.6159,18.6049,35.5693,235.2673,229.4049,0.0668,0.3628,4.7163,0.0001,127.0998,POINT (148.4013639744507 -41.27067317968512)
2023-12-07T01:43:08Z,-41.2707,148.4014,5.39,5.348,18.6461,35.5716,234.9209,229.0691,0.08,0.3628,4.7208,0.0001,127.0001,POINT (148.40137110944818 -41.27067207170323)
2023-12-07T01:43:10Z,-41.2707,148.4014,5.09,5.0504,18.6604,35.565,234.7975,228.9507,0.0551,0.3628,4.7217,0.0001,127.0001,POINT (148.4013782173393 -41.27067096793064)
2023-12-07T01:43:12Z,-41.2707,148.4014,4.59,4.5543,18.6934,35.5615,234.4594,228.6234,0.0567,0.3628,4.7247,0.0003,125.1002,POINT (148.40138537428 -41.27066985654121)
2023-12-07T01:43:14Z,-41.2707,148.4014,4.16,4.1276,18.7202,35.5627,234.0718,228.2468,0.063,0.306,4.7277,0.0002,125.1002,POINT (148.401392637961 -41.27066872857627)
2023-12-07T01:43:16Z,-41.2707,148.4014,3.87,3.8399,18.7211,35.5661,234.0588,228.2336,0.0657,0.318,4.7284,0.0001,125.1002,POINT (148.4013996322994 -41.27066764243709)
2023-12-07T01:43:18Z,-41.2707,148.4014,3.47,3.443,18.7345,35.5763,233.8845,228.0627,0.0626,0.3628,4.7311,0.0001,130.2001,POINT (148.40140677199386 -41.27066653372581)
2023-12-07T01:43:20Z,-41.2707,148.4014,3.05,3.0263,18.7365,35.5787,233.7176,227.8997,0.0562,0.335,4.7317,0.0001,130.2001,POINT (148.40141390652522 -41.2706654258163)
2023-12-07T01:43:22Z,-41.2707,148.4014,2.83,2.808,18.7408,35.5719,233.7303,227.9134,0.0524,0.2554,4.7315,0.0001,124.4,POINT (148.40142102269883 -41.27066432075753)
2023-12-07T01:43:24Z,-41.2707,148.4014,2.6,2.5798,18.7468,35.5666,233.7129,227.8977,0.0591,0.2087,4.7316,0.0001,124.4,POINT (148.40142819315687 -41.270663207269024)
2023-12-07T01:43:26Z,-41.2707,148.4014,2.45,2.4309,18.7543,35.5706,233.3013,227.496,0.0655,0.4476,4.7329,0.0002,124.4,POINT (148.40143526601767 -41.27066210893623)
2023-12-07T01:43:28Z,-41.2707,148.4014,2.58,2.5599,18.7771,35.569,232.8734,227.0804,0.0471,0.2995,4.735,0.0001,127.4997,POINT (148.40144242138075 -41.27066099779179)
2023-12-07T01:43:30Z,-41.2707,148.4014,2.8,2.7782,18.7825,35.5695,232.6113,226.825,0.0548,0.2721,4.7357,0.0001,127.4997,POINT (148.40144955634238 -41.27065988981547)
2023-12-07T01:43:32Z,-41.2707,148.4015,2.96,2.937,18.7879,35.5665,232.4088,226.6283,0.0584,0.2721,4.736,0.0001,119.3001,POINT (148.401456693527 -41.270658781493935)
2023-12-07T01:43:34Z,-41.2707,148.4015,3.06,3.0362,18.7632,35.5588,232.6097,226.8241,0.0624,0.3212,4.7328,0.0001,119.3001,POINT (148.40146380252963 -41.27065767754874)
2023-12-07T01:43:36Z,-41.2707,148.4015,3.23,3.2049,18.7171,35.5626,232.9419,227.1449,0.0688,0.3628,4.7289,0.0001,119.3001,POINT (148.40147091174737 -41.270656573570136)
2023-12-07T01:43:38Z,-41.2707,148.4015,3.48,3.4529,18.6835,35.5661,233.079,227.2761,0.0684,0.3628,4.7261,0.0001,112.4,POINT (148.40147809461124 -41.270655458155154)
2023-12-07T01:43:40Z,-41.2707,148.4015,3.68,3.6514,18.6646,35.5651,233.2277,227.4202,0.057,0.345,4.7241,0.0001,112.4,POINT (148.40148529791242 -41.270654339566484)
2023-12-07T01:43:42Z,-41.2707,148.4015,3.84,3.8101,18.6549,35.5647,233.1342,227.3285,0.0532,0.2808,4.7231,0.0001,103.5002,POINT (148.40149230393956 -41.27065325161219)
2023-12-07T01:43:44Z,-41.2707,148.4015,4.14,4.1078,18.6442,35.5642,232.7155,226.9198,0.0725,0.3608,4.722,0.0001,103.5002,POINT (148.40149944356233 -41.27065214291204)
2023-12-07T01:43:46Z,-41.2707,148.4015,4.55,4.5146,18.6418,35.5641,232.4401,226.6511,0.0603,0.3628,4.7217,0.0001,103.5002,POINT (148.401506556509 -41.27065103835437)
2023-12-07T01:43:48Z,-41.2706,148.4015,4.95,4.9115,18.644,35.5649,231.9955,226.2176,0.064,0.3628,4.722,0.0001,92.3001,POINT (148.40151372854464 -41.270649924620884)
2023-12-07T01:43:50Z,-41.2706,148.4015,5.22,5.1793,18.631,35.5572,231.7414,225.9703,0.0657,0.3035,4.7198,0.0001,92.3001,POINT (148.40152079441373 -41.270648827373826)
2023-12-07T01:43:52Z,-41.2706,148.4015,5.47,5.4274,18.5274,35.5732,232.457,226.6597,0.0618,0.2237,4.7117,0.0001,80.8002,POINT (148.40152796433392 -41.27064771396884)
2023-12-07T01:43:54Z,-41.2706,148.4015,5.8,5.7548,18.5233,35.5435,232.4776,226.6845,0.0645,0.2193,4.7077,0.0001,80.8002,POINT (148.40153506082316 -41.270646611966825)
2023-12-07T01:43:56Z,-41.2706,148.4015,6.18,6.1319,18.482,35.5586,232.7628,226.9577,0.0679,0.304,4.7054,0.0001,80.8002,POINT (148.4015425189457 -41.270645453807376)
2023-12-07T01:43:58Z,-41.2706,148.4015,6.52,6.4692,18.4018,35.5673,233.3091,227.4845,0.0616,0.3628,4.6986,0.0001,76.1003,POINT (148.40154966781904 -41.270644343670725)
2023-12-07T01:44:00Z,-41.2706,148.4016,6.83,6.7768,18.3985,35.5581,233.327,227.5033,0.073,0.3628,4.697,0.0001,76.1003,POINT (148.4015568672479 -41.270643225683386)
2023-12-07T01:44:02Z,-41.2706,148.4016,7.18,7.124,18.4031,35.5621,233.2298,227.4081,0.073,0.3628,4.6978,0.0001,76.2,POINT (148.40156362372437 -41.27064217648139)
2023-12-07T01:44:04Z,-41.2706,148.4016,7.61,7.5507,18.392,35.5596,233.1718,227.3514,0.0601,0.2827,4.6963,0.0001,76.2,POINT (148.40157078199172 -41.27064106488596)
2023-12-07T01:44:06Z,-41.2706,148.4016,7.94,7.8781,18.3951,35.5543,233.08,227.2629,0.0527,0.3426,4.6959,0.0001,79.3999,POINT (148.4015779070932 -41.270639958440796)
2023-12-07T01:44:08Z,-41.2706,148.4016,8.19,8.1262,18.3711,35.5648,233.1349,227.3134,0.0658,0.302,4.6947,0.0001,79.3999,POINT (148.4015850803838 -41.27063884451242)
2023-12-07T01:44:10Z,-41.2706,148.4016,8.51,8.4437,18.2866,35.5428,233.8534,228.0129,0.0769,0.2721,4.6839,0.0001,79.3999,POINT (148.40159226869764 -41.270637728251124)
2023-12-07T01:44:12Z,-41.2706,148.4016,8.95,8.8802,18.1503,35.548,234.9766,229.0996,0.0919,0.3082,4.6714,0.0001,77.1998,POINT (148.40159923083826 -41.270636647111886)
2023-12-07T01:44:14Z,-41.2706,148.4016,9.36,9.287,18.0738,35.5542,235.4839,229.5889,0.1095,0.3628,4.6645,0.0001,77.1998,POINT (148.40160643184475 -41.27063552887956)
2023-12-07T01:44:16Z,-41.2706,148.4016,9.65,9.5747,18.0472,35.5547,235.6566,229.7557,0.1067,0.3628,4.6617,0.0001,77.7,POINT (148.40161360456165 -41.27063441504028)
2023-12-07T01:44:18Z,-41.2706,148.4016,9.94,9.8625,18.0373,35.5567,235.5807,229.6808,0.0966,0.3735,4.6607,0.0001,77.7,POINT (148.4016207491324 -41.270633305571764)
2023-12-07T01:44:20Z,-41.2706,148.4016,10.34,10.2593,18.0299,35.5579,235.5872,229.6866,0.1092,0.4516,4.6599,0.0001,93.0002,POINT (148.40162794268105 -41.27063218849756)
2023-12-07T01:44:22Z,-41.2706,148.4016,10.76,10.6761,18.0246,35.5585,235.4686,229.5705,0.1095,0.2881,4.6593,0.0002,93.0002,POINT (148.40163516086207 -41.270631067598224)
2023-12-07T01:44:24Z,-41.2706,148.4016,11.09,11.0035,18.0201,35.5592,235.4431,229.5452,0.1095,0.2721,4.6587,0.0001,93.0002,POINT (148.40164230790683 -41.270629957745534)
2023-12-07T01:44:26Z,-41.2706,148.4016,11.35,11.2614,18.0141,35.5596,235.2764,229.3823,0.1198,0.3363,4.6581,0.0001,103.7002,POINT (148.40164950884161 -41.27062883952434)
2023-12-07T01:44:28Z,-41.2706,148.4017,11.72,11.6285,18.0003,35.5603,235.2405,229.3464,0.1241,0.3628,4.6567,0.0001,103.7002,POINT (148.4016566708379 -41.270627727349854)
